caller	site	target	edge_kind	confidence	evidence
80047d7c	80047e74	80077628	direct_ghidra	confirmed_static	calls.tsv
80047d7c	80047e84	80077468	direct_ghidra	confirmed_static	calls.tsv
80047d7c	80047e90	80077628	direct_ghidra	confirmed_static	calls.tsv
80047d7c	80047eac	80077468	direct_ghidra	confirmed_static	calls.tsv
80047d7c	80047ed4	80077468	direct_ghidra	confirmed_static	calls.tsv
80047ef8	80047f48	80077468	direct_ghidra	confirmed_static	calls.tsv
80047f60	80047fac	80047ef8	direct_ghidra	confirmed_static	calls.tsv
80047f60	80047fb4	80047acc	direct_ghidra	confirmed_static	calls.tsv
80047f60	80047fd8	80047c18	direct_ghidra	confirmed_static	calls.tsv
80047ff8	80048028	80047c18	direct_ghidra	confirmed_static	calls.tsv
80048044	80048068	80077468	direct_ghidra	confirmed_static	calls.tsv
80048044	80048070	80047acc	direct_ghidra	confirmed_static	calls.tsv
80048044	800480ac	80047c18	direct_ghidra	confirmed_static	calls.tsv
80048100	8004811c	80077468	direct_ghidra	confirmed_static	calls.tsv
80048100	80048124	80077628	direct_ghidra	confirmed_static	calls.tsv
80048154	80048164	800480e0	direct_ghidra	confirmed_static	calls.tsv
80048154	800481cc	80048100	direct_ghidra	confirmed_static	calls.tsv
80048240	8004826c	800469ac	direct_ghidra	confirmed_static	calls.tsv
80048240	80048274	800455d0	direct_ghidra	confirmed_static	calls.tsv
80048240	80048308	80048100	direct_ghidra	confirmed_static	calls.tsv
80048240	8004832c	80077468	direct_ghidra	confirmed_static	calls.tsv
80048354	80048368	80077468	direct_ghidra	confirmed_static	calls.tsv
80048354	80048378	8007795c	direct_ghidra	confirmed_static	calls.tsv
800483c8	80048420	80077468	direct_ghidra	confirmed_static	calls.tsv
8004843c	80048460	800781e8	direct_ghidra	confirmed_static	calls.tsv
800484cc	8004865c	80077468	direct_ghidra	confirmed_static	calls.tsv
800484cc	80048714	800776b8	direct_ghidra	confirmed_static	calls.tsv
80048740	800487bc	8004569c	direct_ghidra	confirmed_static	calls.tsv
80048740	8004881c	800484cc	direct_ghidra	confirmed_static	calls.tsv
80048740	80048838	800483c8	direct_ghidra	confirmed_static	calls.tsv
80048740	8004888c	800781e8	direct_ghidra	confirmed_static	calls.tsv
80048740	8004892c	800781e8	direct_ghidra	confirmed_static	calls.tsv
80048740	80048970	800484cc	direct_ghidra	confirmed_static	calls.tsv
80048740	80048a50	800484cc	direct_ghidra	confirmed_static	calls.tsv
80048ae8	80048b10	8004569c	direct_ghidra	confirmed_static	calls.tsv
80048ae8	80048be0	80048740	direct_ghidra	confirmed_static	calls.tsv
80048bf8	80048c30	8004534c	direct_ghidra	confirmed_static	calls.tsv
80048bf8	80048cc4	800781e8	direct_ghidra	confirmed_static	calls.tsv
80048bf8	80048d70	80047cf4	direct_ghidra	confirmed_static	calls.tsv
80048db0	80048dd4	8004527c	direct_ghidra	confirmed_static	calls.tsv
80048db0	80048e4c	800781e8	direct_ghidra	confirmed_static	calls.tsv
80048db0	80048e88	80047cf4	direct_ghidra	confirmed_static	calls.tsv
80048eb8	80048f08	8004534c	direct_ghidra	confirmed_static	calls.tsv
80048eb8	80048f9c	800781e8	direct_ghidra	confirmed_static	calls.tsv
80048eb8	80049058	80047cf4	direct_ghidra	confirmed_static	calls.tsv
80049198	80049248	80049100	direct_ghidra	confirmed_static	calls.tsv
80049198	80049250	80047acc	direct_ghidra	confirmed_static	calls.tsv
800493a4	800493ac	80076d28	direct_ghidra	confirmed_static	calls.tsv
800493a4	800493b4	80076158	direct_ghidra	confirmed_static	calls.tsv
800493a4	800493d8	80076378	direct_ghidra	confirmed_static	calls.tsv
800493a4	80049478	80049a24	direct_ghidra	confirmed_static	calls.tsv
800493a4	80049480	80049a90	direct_ghidra	confirmed_static	calls.tsv
800493a4	80049488	800499d4	direct_ghidra	confirmed_static	calls.tsv
800494a0	800494d8	8004a0d0	direct_ghidra	confirmed_static	calls.tsv
800494a0	8004950c	8004a140	direct_ghidra	confirmed_static	calls.tsv
800494a0	80049540	80049d88	direct_ghidra	confirmed_static	calls.tsv
800495c8	800495f8	80046750	direct_ghidra	confirmed_static	calls.tsv
800495c8	80049600	800494a0	direct_ghidra	confirmed_static	calls.tsv
800495c8	80049608	80078588	direct_ghidra	confirmed_static	calls.tsv
800495c8	8004965c	80047660	direct_ghidra	confirmed_static	calls.tsv
80049690	800496a8	800496c0	direct_ghidra	confirmed_static	calls.tsv
800496c0	800496e4	800494a0	direct_ghidra	confirmed_static	calls.tsv
800496c0	80049718	800495c8	direct_ghidra	confirmed_static	calls.tsv
800496c0	80049738	800460a4	direct_ghidra	confirmed_static	calls.tsv
80049768	80049770	80046750	direct_ghidra	confirmed_static	calls.tsv
80049768	80049778	800494a0	direct_ghidra	confirmed_static	calls.tsv
80049768	80049780	80078588	direct_ghidra	confirmed_static	calls.tsv
80049798	800497c4	80049b54	direct_ghidra	confirmed_static	calls.tsv
80049824	80049830	800494a0	direct_ghidra	confirmed_static	calls.tsv
80049888	80049890	800494a0	direct_ghidra	confirmed_static	calls.tsv
80049984	800499ac	800753d8	direct_ghidra	confirmed_static	calls.tsv
80049984	800499b4	8004ab68	direct_ghidra	confirmed_static	calls.tsv
80049984	800499bc	800498c4	direct_ghidra	confirmed_static	calls.tsv
800499d4	800499fc	8004bce4	direct_ghidra	confirmed_static	calls.tsv
80049a34	80049a54	8004be70	direct_ghidra	confirmed_static	calls.tsv
80049ad0	80049ad8	8004ab68	direct_ghidra	confirmed_static	calls.tsv
80049ad0	80049b04	8004bda0	direct_ghidra	confirmed_static	calls.tsv
80049ad0	80049b0c	800498c4	direct_ghidra	confirmed_static	calls.tsv
80049b24	80049b2c	8004ab68	direct_ghidra	confirmed_static	calls.tsv
80049b24	80049b34	800498c4	direct_ghidra	confirmed_static	calls.tsv
80049b24	80049b3c	800760d8	direct_ghidra	confirmed_static	calls.tsv
80049bec	80049c24	80077748	direct_ghidra	confirmed_static	calls.tsv
80049bec	80049c30	800776e8	direct_ghidra	confirmed_static	calls.tsv
80049c70	80049cb4	80077748	direct_ghidra	confirmed_static	calls.tsv
80049c70	80049ce4	800776e8	direct_ghidra	confirmed_static	calls.tsv
80049d4c	80049d68	800777d8	direct_ghidra	confirmed_static	calls.tsv
80049db0	80049e14	80077628	direct_ghidra	confirmed_static	calls.tsv
80049db0	80049e5c	80077468	direct_ghidra	confirmed_static	calls.tsv
80049db0	80049e68	80077628	direct_ghidra	confirmed_static	calls.tsv
80049db0	80049ec8	80077468	direct_ghidra	confirmed_static	calls.tsv
80049f84	80049fd4	8004cc0c	direct_ghidra	confirmed_static	calls.tsv
8004a03c	8004a08c	8004cc0c	direct_ghidra	confirmed_static	calls.tsv
8004a0d0	8004a0f0	8004cef0	direct_ghidra	confirmed_static	calls.tsv
8004a0d0	8004a0f8	8004a9a8	direct_ghidra	confirmed_static	calls.tsv
8004a188	8004a210	800779e8	direct_ghidra	confirmed_static	calls.tsv
8004a268	8004a300	800779e8	direct_ghidra	confirmed_static	calls.tsv
8004a358	8004a388	8004a788	direct_ghidra	confirmed_static	calls.tsv
8004a3a0	8004a3c8	8004a788	direct_ghidra	confirmed_static	calls.tsv
8004a3e0	8004a400	8004cf4c	direct_ghidra	confirmed_static	calls.tsv
8004a70c	8004a770	800779e8	direct_ghidra	confirmed_static	calls.tsv
8004a788	8004a7e8	8004a58c	direct_ghidra	confirmed_static	calls.tsv
8004a788	8004a808	8004a70c	direct_ghidra	confirmed_static	calls.tsv
8004a8cc	8004a928	8004a84c	direct_ghidra	confirmed_static	calls.tsv
8004a8cc	8004a978	8004a444	direct_ghidra	confirmed_static	calls.tsv
8004a8cc	8004a990	800779e8	direct_ghidra	confirmed_static	calls.tsv
8004a9a8	8004aaa4	8004abf4	direct_ghidra	confirmed_static	calls.tsv
8004a9a8	8004aab8	80077468	direct_ghidra	confirmed_static	calls.tsv
8004a9a8	8004ab3c	80077468	direct_ghidra	confirmed_static	calls.tsv
8004ab68	8004ab70	8004a9a8	direct_ghidra	confirmed_static	calls.tsv
8004ab88	8004abdc	800779e8	direct_ghidra	confirmed_static	calls.tsv
8004abf4	8004ac38	800779e8	direct_ghidra	confirmed_static	calls.tsv
8004ac50	8004aca4	80077468	direct_ghidra	confirmed_static	calls.tsv
8004ac50	8004acb0	80077628	direct_ghidra	confirmed_static	calls.tsv
8004add0	8004af74	8004ad74	direct_ghidra	confirmed_static	calls.tsv
8004af8c	8004afb0	8007795c	direct_ghidra	confirmed_static	calls.tsv
8004af8c	8004b000	8004a8cc	direct_ghidra	confirmed_static	calls.tsv
8004af8c	8004b0a4	8004ac50	direct_ghidra	confirmed_static	calls.tsv
8004af8c	8004b0e4	80077468	direct_ghidra	confirmed_static	calls.tsv
8004af8c	8004b0f0	80077628	direct_ghidra	confirmed_static	calls.tsv
8004af8c	8004b144	80077468	direct_ghidra	confirmed_static	calls.tsv
8004b174	8004b1a8	80076358	direct_ghidra	confirmed_static	calls.tsv
8004b174	8004b1b8	80076158	direct_ghidra	confirmed_static	calls.tsv
8004b174	8004b1c0	80076d78	direct_ghidra	confirmed_static	calls.tsv
8004b174	8004b1d0	80076d28	direct_ghidra	confirmed_static	calls.tsv
8004b174	8004b1e4	80076378	direct_ghidra	confirmed_static	calls.tsv
8004b174	8004b1ec	80076d78	direct_ghidra	confirmed_static	calls.tsv
8004b174	8004b1fc	80076d28	direct_ghidra	confirmed_static	calls.tsv
8004b174	8004b204	80076158	direct_ghidra	confirmed_static	calls.tsv
8004b174	8004b240	80076378	direct_ghidra	confirmed_static	calls.tsv
8004b174	8004b248	80076158	direct_ghidra	confirmed_static	calls.tsv
8004b278	8004b3d8	8004ace4	direct_ghidra	confirmed_static	calls.tsv
8004b278	8004b404	8004add0	direct_ghidra	confirmed_static	calls.tsv
8004b278	8004b5c8	8004a58c	direct_ghidra	confirmed_static	calls.tsv
8004b278	8004b630	8004a84c	direct_ghidra	confirmed_static	calls.tsv
8004b278	8004b654	8004a444	direct_ghidra	confirmed_static	calls.tsv
8004b278	8004b66c	800776b8	direct_ghidra	confirmed_static	calls.tsv
8004b278	8004b6dc	80076db8	direct_ghidra	confirmed_static	calls.tsv
8004b278	8004b6e4	800770a8	direct_ghidra	confirmed_static	calls.tsv
8004b278	8004b718	80076db8	direct_ghidra	confirmed_static	calls.tsv
8004b278	8004b720	800770a8	direct_ghidra	confirmed_static	calls.tsv
8004b278	8004b75c	80076db8	direct_ghidra	confirmed_static	calls.tsv
8004b278	8004b764	800770a8	direct_ghidra	confirmed_static	calls.tsv
8004b278	8004b798	80076db8	direct_ghidra	confirmed_static	calls.tsv
8004b278	8004b7a0	800770a8	direct_ghidra	confirmed_static	calls.tsv
8004b804	8004b880	8004ac50	direct_ghidra	confirmed_static	calls.tsv
8004b804	8004b8c4	80077468	direct_ghidra	confirmed_static	calls.tsv
8004b804	8004b8cc	80077628	direct_ghidra	confirmed_static	calls.tsv
8004b92c	8004ba1c	8004b174	direct_ghidra	confirmed_static	calls.tsv
8004b92c	8004ba60	8004a788	direct_ghidra	confirmed_static	calls.tsv
8004b92c	8004bb0c	8004a58c	direct_ghidra	confirmed_static	calls.tsv
8004b92c	8004bb2c	8004a70c	direct_ghidra	confirmed_static	calls.tsv
8004bbc4	8004bc1c	80073f34	direct_ghidra	confirmed_static	calls.tsv
8004bbc4	8004bc38	8004cd58	direct_ghidra	confirmed_static	calls.tsv
8004bbc4	8004bc7c	8004ccdc	direct_ghidra	confirmed_static	calls.tsv
8004bbc4	8004bc84	8004af8c	direct_ghidra	confirmed_static	calls.tsv
8004bce4	8004bd04	80073df8	direct_ghidra	confirmed_static	calls.tsv
8004bce4	8004bd10	80073f9c	direct_ghidra	confirmed_static	calls.tsv
8004bce4	8004bd2c	80073da8	direct_ghidra	confirmed_static	calls.tsv
8004bce4	8004bd40	80073dd8	direct_ghidra	confirmed_static	calls.tsv
8004bce4	8004bd54	80073e98	direct_ghidra	confirmed_static	calls.tsv
8004bce4	8004bd60	80073f6c	direct_ghidra	confirmed_static	calls.tsv
8004bce4	8004bd68	80073e08	direct_ghidra	confirmed_static	calls.tsv
8004bda0	8004bdb4	80073df8	direct_ghidra	confirmed_static	calls.tsv
8004bda0	8004bdc0	80073f9c	direct_ghidra	confirmed_static	calls.tsv
8004bda0	8004bdd8	80073de8	direct_ghidra	confirmed_static	calls.tsv
8004bda0	8004bdf0	80073db8	direct_ghidra	confirmed_static	calls.tsv
8004bda0	8004bdf8	80073e08	direct_ghidra	confirmed_static	calls.tsv
8004be20	8004be34	80073df8	direct_ghidra	confirmed_static	calls.tsv
8004be20	8004be40	80073f9c	direct_ghidra	confirmed_static	calls.tsv
8004be20	8004be48	80073e08	direct_ghidra	confirmed_static	calls.tsv
8004be70	8004beb0	8004cd58	direct_ghidra	confirmed_static	calls.tsv
8004be70	8004beb8	8004cd58	direct_ghidra	confirmed_static	calls.tsv
8004be70	8004bec0	8004cd58	direct_ghidra	confirmed_static	calls.tsv
8004be70	8004bec8	8004cd58	direct_ghidra	confirmed_static	calls.tsv
8004be70	8004bed0	8004cd58	direct_ghidra	confirmed_static	calls.tsv
8004be70	8004bed8	8004cd58	direct_ghidra	confirmed_static	calls.tsv
8004be70	8004bee0	8004cd58	direct_ghidra	confirmed_static	calls.tsv
8004be70	8004bee8	8004cd58	direct_ghidra	confirmed_static	calls.tsv
8004be70	8004bef0	8004cd58	direct_ghidra	confirmed_static	calls.tsv
8004be70	8004bef8	8004cd58	direct_ghidra	confirmed_static	calls.tsv
8004be70	8004bf00	8004ccdc	direct_ghidra	confirmed_static	calls.tsv
8004be70	8004bf08	8004af8c	direct_ghidra	confirmed_static	calls.tsv
8004bfc4	8004bfd4	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004bfc4	8004c014	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c04c	8004c078	8004bf30	direct_ghidra	confirmed_static	calls.tsv
8004c0bc	8004c0d0	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c0bc	8004c0dc	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c0bc	8004c0e8	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c0bc	8004c0f4	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c138	8004c144	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c138	8004c150	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c178	8004c1ac	8004c138	direct_ghidra	confirmed_static	calls.tsv
8004c178	8004c1d4	8004c0bc	direct_ghidra	confirmed_static	calls.tsv
8004c178	8004c298	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c318	8004c3a0	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c318	8004c3ac	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c318	8004c3bc	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c318	8004c4bc	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c318	8004c4c4	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c318	8004c4cc	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c318	8004c4dc	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c318	8004c4e4	8004c0bc	direct_ghidra	confirmed_static	calls.tsv
8004c318	8004c4f4	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c318	8004c4fc	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c318	8004c504	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c318	8004c514	8004bfc4	direct_ghidra	confirmed_static	calls.tsv
8004c318	8004c520	8004c2fc	direct_ghidra	confirmed_static	calls.tsv
8004c53c	8004c558	8004bfc4	direct_ghidra	confirmed_static	calls.tsv
8004c53c	8004c56c	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c5a4	8004c60c	8004b804	direct_ghidra	confirmed_static	calls.tsv
8004c5a4	8004c628	8004b278	direct_ghidra	confirmed_static	calls.tsv
8004c5a4	8004c63c	8004b804	direct_ghidra	confirmed_static	calls.tsv
8004c5a4	8004c870	8004b92c	direct_ghidra	confirmed_static	calls.tsv
8004c5a4	8004c884	8004bb78	direct_ghidra	confirmed_static	calls.tsv
8004c5a4	8004c898	8004bb9c	direct_ghidra	confirmed_static	calls.tsv
8004c8b0	8004c8d0	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c8b0	8004c944	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c8b0	8004c95c	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c8b0	8004c974	8004c5a4	direct_ghidra	confirmed_static	calls.tsv
8004c8b0	8004c998	8004bf74	direct_ghidra	confirmed_static	calls.tsv
8004c8b0	8004c9a4	8004c318	direct_ghidra	confirmed_static	calls.tsv
8004c8b0	8004c9b4	8004c53c	direct_ghidra	confirmed_static	calls.tsv
8004c8b0	8004c9c4	8004c310	direct_ghidra	confirmed_static	calls.tsv
8004c9f0	8004ca04	8004c04c	direct_ghidra	confirmed_static	calls.tsv
8004c9f0	8004ca18	8004c0bc	direct_ghidra	confirmed_static	calls.tsv
8004cc0c	8004cc2c	8004c178	direct_ghidra	confirmed_static	calls.tsv
8004cc0c	8004cc60	8004bfc4	direct_ghidra	confirmed_static	calls.tsv
8004cc0c	8004cc98	8004ca58	direct_ghidra	confirmed_static	calls.tsv
8004cd58	8004ce20	8004c8b0	direct_ghidra	confirmed_static	calls.tsv
8004cd58	8004ce38	8004bfc4	direct_ghidra	confirmed_static	calls.tsv
8004cd58	8004ce64	8004ca58	direct_ghidra	confirmed_static	calls.tsv
8004d9a4	8004d9d8	8005c310	direct_ghidra	confirmed_static	calls.tsv
8004d9a4	8004d9ec	8008f548	direct_ghidra	confirmed_static	calls.tsv
8004d9a4	8004da24	8005c0b8	direct_ghidra	confirmed_static	calls.tsv
8004d9a4	8004db84	8004f92c	direct_ghidra	confirmed_static	calls.tsv
8004dbb4	8004dbdc	8005c304	direct_ghidra	confirmed_static	calls.tsv
8004dbb4	8004dc5c	8004e818	direct_ghidra	confirmed_static	calls.tsv
8004dbb4	8004dc9c	8005bf24	direct_ghidra	confirmed_static	calls.tsv
8004dbb4	8004dcc4	8005bf24	direct_ghidra	confirmed_static	calls.tsv
8004dbb4	8004dd70	8005bee0	direct_ghidra	confirmed_static	calls.tsv
8004dbb4	8004dd84	8005c0b8	direct_ghidra	confirmed_static	calls.tsv
8004dbb4	8004df9c	8004ec04	direct_ghidra	confirmed_static	calls.tsv
8004dbb4	8004dfe8	8005bee0	direct_ghidra	confirmed_static	calls.tsv
8004dbb4	8004dffc	8005c0b8	direct_ghidra	confirmed_static	calls.tsv
8004dbb4	8004e354	8008f708	direct_ghidra	confirmed_static	calls.tsv
8004dbb4	8004e35c	8008f708	direct_ghidra	confirmed_static	calls.tsv
8004dbb4	8004e3e8	8008f708	direct_ghidra	confirmed_static	calls.tsv
8004dbb4	8004e3f0	8008f708	direct_ghidra	confirmed_static	calls.tsv
8004dbb4	8004e5d4	800866f8	direct_ghidra	confirmed_static	calls.tsv
8004dbb4	8004e5e0	80086628	direct_ghidra	confirmed_static	calls.tsv
8004dbb4	8004e614	800866f8	direct_ghidra	confirmed_static	calls.tsv
8004dbb4	8004e620	80086628	direct_ghidra	confirmed_static	calls.tsv
8004dbb4	8004e70c	8004f080	direct_ghidra	confirmed_static	calls.tsv
8004dbb4	8004e790	8004e818	direct_ghidra	confirmed_static	calls.tsv
8004dbb4	8004e7b0	8004dbb4	direct_ghidra	confirmed_static	calls.tsv
8004dbb4	8004e7d0	8005b5cc	direct_ghidra	confirmed_static	calls.tsv
8004dbb4	8004e7e0	8005b0bc	direct_ghidra	confirmed_static	calls.tsv
8004e818	8004e870	8004fb40	direct_ghidra	confirmed_static	calls.tsv
8004e818	8004e930	8005bee0	direct_ghidra	confirmed_static	calls.tsv
8004e818	8004e944	8005c0b8	direct_ghidra	confirmed_static	calls.tsv
8004e818	8004e9c8	80086dd8	direct_ghidra	confirmed_static	calls.tsv
8004e818	8004ea30	8004ec04	direct_ghidra	confirmed_static	calls.tsv
8004e818	8004eab8	80086dd8	direct_ghidra	confirmed_static	calls.tsv
8004ec04	8004ed5c	8008f548	direct_ghidra	confirmed_static	calls.tsv
8004ec04	8004ef64	8004fbd4	direct_ghidra	confirmed_static	calls.tsv
8004f080	8004f098	8005c304	direct_ghidra	confirmed_static	calls.tsv
8004f080	8004f0a0	8005c310	direct_ghidra	confirmed_static	calls.tsv
8004f080	8004f14c	8005c0b8	direct_ghidra	confirmed_static	calls.tsv
8004f1c8	8004f1e0	8005c108	direct_ghidra	confirmed_static	calls.tsv
8004f28c	8004f2f8	8005c108	direct_ghidra	confirmed_static	calls.tsv
8004f28c	8004f3a0	8004f3c8	direct_ghidra	confirmed_static	calls.tsv
8004f3c8	8004f3fc	8005c304	direct_ghidra	confirmed_static	calls.tsv
8004f3c8	8004f404	8005c310	direct_ghidra	confirmed_static	calls.tsv
8004f3c8	8004f438	8005c0b8	direct_ghidra	confirmed_static	calls.tsv
8004f3c8	8004f534	8005b5cc	direct_ghidra	confirmed_static	calls.tsv
8004f3c8	8004f53c	8004f080	direct_ghidra	confirmed_static	calls.tsv
8004f3c8	8004f544	8005cfc4	direct_ghidra	confirmed_static	calls.tsv
8004f5d8	8004f64c	8005c108	direct_ghidra	confirmed_static	calls.tsv
8004f5d8	8004f6f8	8004d9a4	direct_ghidra	confirmed_static	calls.tsv
8004f724	8004f7a8	8004f92c	direct_ghidra	confirmed_static	calls.tsv
8004f7c0	8004f820	8004f92c	direct_ghidra	confirmed_static	calls.tsv
8004f838	8004f8ac	8004f92c	direct_ghidra	confirmed_static	calls.tsv
8004f92c	8004f99c	8005cfc4	direct_ghidra	confirmed_static	calls.tsv
8004f92c	8004f9d4	8004f080	direct_ghidra	confirmed_static	calls.tsv
8004f92c	8004fab4	8004e818	direct_ghidra	confirmed_static	calls.tsv
8004fb40	8004fb9c	8005c0b8	direct_ghidra	confirmed_static	calls.tsv
8004fc2c	8004fdfc	8008a208	direct_ghidra	confirmed_static	calls.tsv
8004fc2c	8004fe08	800506e0	direct_ghidra	confirmed_static	calls.tsv
8004fc2c	8004fe64	80089f08	direct_ghidra	confirmed_static	calls.tsv
8004fc2c	8004fe78	80089f08	direct_ghidra	confirmed_static	calls.tsv
8004fc2c	8004fed0	8008a3a8	direct_ghidra	confirmed_static	calls.tsv
8004fc2c	8004ff28	80050254	direct_ghidra	confirmed_static	calls.tsv
8004fc2c	8004ff3c	8005f530	direct_ghidra	confirmed_static	calls.tsv
8004fc2c	8004ff58	80050254	direct_ghidra	confirmed_static	calls.tsv
8004fc2c	8004ff6c	8005f7d4	direct_ghidra	confirmed_static	calls.tsv
8004fc2c	8004ff80	8005ee7c	direct_ghidra	confirmed_static	calls.tsv
8004fc2c	8004ff90	8005db58	direct_ghidra	confirmed_static	calls.tsv
8004fc2c	8005009c	8005d4d8	direct_ghidra	confirmed_static	calls.tsv
8004fc2c	8005017c	8005d4d8	direct_ghidra	confirmed_static	calls.tsv
80050f78	800510b4	80051904	direct_ghidra	confirmed_static	calls.tsv
80050f78	800510e0	80085768	direct_ghidra	confirmed_static	calls.tsv
80050f78	800510ec	80085768	direct_ghidra	confirmed_static	calls.tsv
80050f78	800510f8	80085768	direct_ghidra	confirmed_static	calls.tsv
80050f78	8005110c	80085cd8	direct_ghidra	confirmed_static	calls.tsv
80050f78	80051118	80085588	direct_ghidra	confirmed_static	calls.tsv
80050f78	80051128	80089ba8	direct_ghidra	confirmed_static	calls.tsv
80050f78	80051398	80084978	direct_ghidra	confirmed_static	calls.tsv
80050f78	80051450	80089ba8	direct_ghidra	confirmed_static	calls.tsv
80050f78	80051460	80089ba8	direct_ghidra	confirmed_static	calls.tsv
80050f78	80051474	80089ba8	direct_ghidra	confirmed_static	calls.tsv
80050f78	80051484	80089ba8	direct_ghidra	confirmed_static	calls.tsv
80050f78	80051494	80089ba8	direct_ghidra	confirmed_static	calls.tsv
80050f78	800514a4	80089ba8	direct_ghidra	confirmed_static	calls.tsv
80050f78	800514b8	80089ba8	direct_ghidra	confirmed_static	calls.tsv
80050f78	800514c8	80089ba8	direct_ghidra	confirmed_static	calls.tsv
80050f78	800514d8	80089ba8	direct_ghidra	confirmed_static	calls.tsv
80050f78	800514e8	80089ba8	direct_ghidra	confirmed_static	calls.tsv
80050f78	800514fc	80089ba8	direct_ghidra	confirmed_static	calls.tsv
80050f78	8005150c	80089ba8	direct_ghidra	confirmed_static	calls.tsv
80050f78	80051580	8005c328	direct_ghidra	confirmed_static	calls.tsv
80050f78	80051588	80085558	direct_ghidra	confirmed_static	calls.tsv
80050f78	800515a4	800866f8	direct_ghidra	confirmed_static	calls.tsv
80050f78	800515b0	80086628	direct_ghidra	confirmed_static	calls.tsv
80050f78	80051740	80087a38	direct_ghidra	confirmed_static	calls.tsv
80050f78	80051788	80087a38	direct_ghidra	confirmed_static	calls.tsv
80050f78	800517f0	800842a8	direct_ghidra	confirmed_static	calls.tsv
80050f78	80051820	800842a8	direct_ghidra	confirmed_static	calls.tsv
80050f78	80051848	800842a8	direct_ghidra	confirmed_static	calls.tsv
80051af4	80051b30	800746b8	direct_ghidra	confirmed_static	calls.tsv
80051af4	80051ba0	800746b8	direct_ghidra	confirmed_static	calls.tsv
80051af4	80051c3c	8007ffd0	direct_ghidra	confirmed_static	calls.tsv
80051c54	80051d10	8005c6d0	direct_ghidra	confirmed_static	calls.tsv
80051c54	80051d28	8005c698	direct_ghidra	confirmed_static	calls.tsv
80051c54	80051d40	8005c698	direct_ghidra	confirmed_static	calls.tsv
80051c54	80051d58	800477a4	direct_ghidra	confirmed_static	calls.tsv
80051c54	80051dd4	8004f28c	direct_ghidra	confirmed_static	calls.tsv
80051c54	80051de4	8004f1b4	direct_ghidra	confirmed_static	calls.tsv
80051c54	80051e04	8004f3c8	direct_ghidra	confirmed_static	calls.tsv
80051c54	80051e38	8004f92c	direct_ghidra	confirmed_static	calls.tsv
80051c54	80051e68	8005c38c	direct_ghidra	confirmed_static	calls.tsv
80051c54	80051e98	8004fb18	direct_ghidra	confirmed_static	calls.tsv
80051c54	80051ea8	8005cfc4	direct_ghidra	confirmed_static	calls.tsv
80051c54	80051eb0	8004f598	direct_ghidra	confirmed_static	calls.tsv
80051c54	80051ec4	8004f5d8	direct_ghidra	confirmed_static	calls.tsv
80051c54	80051ed4	8004f724	direct_ghidra	confirmed_static	calls.tsv
80051c54	80051f00	8004fb24	direct_ghidra	confirmed_static	calls.tsv
80051c54	80051f20	8004f598	direct_ghidra	confirmed_static	calls.tsv
80051c54	80051f34	8004f5d8	direct_ghidra	confirmed_static	calls.tsv
80051c54	80051f44	8004f724	direct_ghidra	confirmed_static	calls.tsv
80051c54	80051f58	8006d3a4	direct_ghidra	confirmed_static	calls.tsv
80051c54	80051f94	8006d3a4	direct_ghidra	confirmed_static	calls.tsv
80051c54	80051ff0	8005c38c	direct_ghidra	confirmed_static	calls.tsv
80051c54	8005200c	8005c698	direct_ghidra	confirmed_static	calls.tsv
80051c54	80052024	8005c698	direct_ghidra	confirmed_static	calls.tsv
80051c54	80052034	8005ac78	direct_ghidra	confirmed_static	calls.tsv
80051c54	80052064	8005c38c	direct_ghidra	confirmed_static	calls.tsv
80051c54	8005207c	8005bf24	direct_ghidra	confirmed_static	calls.tsv
80051c54	800520b4	8004f598	direct_ghidra	confirmed_static	calls.tsv
80051c54	800520c8	8004f5d8	direct_ghidra	confirmed_static	calls.tsv
80051c54	800520d8	8004f724	direct_ghidra	confirmed_static	calls.tsv
80051c54	80052100	8005c38c	direct_ghidra	confirmed_static	calls.tsv
80051c54	80052108	8004fb24	direct_ghidra	confirmed_static	calls.tsv
