address	name	body_bytes	status	origin	region
80073e68	FUN_80073e68	12	ok	resident_export	resident
80073e88	FUN_80073e88	12	ok	resident_export	resident
80073e98	FUN_80073e98	156	ok	resident_export	resident
80073f34	FUN_80073f34	56	ok	resident_export	resident
80073f6c	FUN_80073f6c	48	ok	resident_export	resident
80073f9c	FUN_80073f9c	52	ok	resident_export	resident
80074008	FUN_80074008	412	ok	resident_export	resident
800741a4	FUN_800741a4	256	ok	resident_export	resident
800742a8	FUN_800742a8	12	ok	resident_export	resident
800742c4	FUN_800742c4	16	ok	resident_export	resident
800742d4	FUN_800742d4	144	ok	resident_export	resident
80074364	FUN_80074364	144	ok	resident_export	resident
800743f4	FUN_800743f4	48	ok	resident_export	resident
80074424	FUN_80074424	120	ok	resident_export	resident
8007449c	FUN_8007449c	104	ok	resident_export	resident
80074548	FUN_80074548	12	ok	resident_export	resident
80074558	FUN_80074558	12	ok	resident_export	resident
80074568	FUN_80074568	12	ok	resident_export	resident
80074578	FUN_80074578	12	ok	resident_export	resident
80074588	FUN_80074588	12	ok	resident_export	resident
80074598	FUN_80074598	20	ok	resident_export	resident
800745c0	FUN_800745c0	112	ok	resident_export	resident
80074638	FUN_80074638	12	ok	resident_export	resident
80074648	FUN_80074648	104	ok	resident_export	resident
800746b8	FUN_800746b8	376	ok	resident_export	resident
80074830	FUN_80074830	152	ok	resident_export	resident
800748c8	FUN_800748c8	12	ok	resident_export	resident
800748d8	FUN_800748d8	48	ok	resident_export	resident
80074908	FUN_80074908	48	ok	resident_export	resident
80074938	FUN_80074938	48	ok	resident_export	resident
80074968	FUN_80074968	52	ok	resident_export	resident
8007499c	FUN_8007499c	48	ok	resident_export	resident
800749cc	FUN_800749cc	48	ok	resident_export	resident
800749fc	FUN_800749fc	48	ok	resident_export	resident
80074a2c	FUN_80074a2c	16	ok	resident_export	resident
80074a54	FUN_80074a54	24	ok	resident_export	resident
80074a6c	FUN_80074a6c	216	ok	resident_export	resident
80074b44	FUN_80074b44	464	ok	resident_export	resident
80074d14	FUN_80074d14	328	ok	resident_export	resident
80074e5c	FUN_80074e5c	160	ok	resident_export	resident
80074efc	FUN_80074efc	120	ok	resident_export	resident
80074f74	FUN_80074f74	36	ok	resident_export	resident
80074fa0	FUN_80074fa0	12	ok	resident_export	resident
80074fb8	FUN_80074fb8	12	ok	resident_export	resident
80074fc8	FUN_80074fc8	12	ok	resident_export	resident
80074fd8	FUN_80074fd8	12	ok	resident_export	resident
80074fe8	FUN_80074fe8	88	ok	resident_export	resident
80075040	FUN_80075040	108	ok	resident_export	resident
800750d8	FUN_800750d8	36	ok	resident_export	resident
80075108	FUN_80075108	76	ok	resident_export	resident
80075154	FUN_80075154	384	ok	resident_export	resident
80075380	FUN_80075380	36	ok	resident_export	resident
800753a8	FUN_800753a8	20	ok	resident_export	resident
800753bc	FUN_800753bc	16	ok	resident_export	resident
800753d8	FUN_800753d8	32	ok	resident_export	resident
800753f8	FUN_800753f8	232	ok	resident_export	resident
800754e0	FUN_800754e0	112	ok	resident_export	resident
80075558	FUN_80075558	640	ok	resident_export	resident
800757d8	FUN_800757d8	448	ok	resident_export	resident
80075998	FUN_80075998	188	ok	resident_export	resident
80075a54	FUN_80075a54	168	ok	resident_export	resident
80075afc	FUN_80075afc	640	ok	resident_export	resident
80075d7c	FUN_80075d7c	132	ok	resident_export	resident
80075e00	FUN_80075e00	100	ok	resident_export	resident
80075e64	FUN_80075e64	68	ok	resident_export	resident
80075ea8	FUN_80075ea8	164	ok	resident_export	resident
80075fe0	FUN_80075fe0	40	ok	resident_export	resident
80076008	FUN_80076008	40	ok	resident_export	resident
80076030	FUN_80076030	92	ok	resident_export	resident
80076098	FUN_80076098	12	ok	resident_export	resident
800760a8	FUN_800760a8	36	ok	resident_export	resident
800760d8	FUN_800760d8	116	ok	resident_export	resident
80076158	FUN_80076158	232	ok	resident_export	resident
800762c8	FUN_800762c8	140	ok	resident_export	resident
80076358	FUN_80076358	32	ok	resident_export	resident
80076378	FUN_80076378	1236	ok	resident_export	resident
80076858	FUN_80076858	1232	ok	resident_export	resident
80076d28	FUN_80076d28	76	ok	resident_export	resident
80076d78	FUN_80076d78	64	ok	resident_export	resident
80076db8	FUN_80076db8	36	ok	resident_export	resident
80076de8	FUN_80076de8	700	ok	resident_export	resident
800770a8	FUN_800770a8	36	ok	resident_export	resident
800770d8	FUN_800770d8	48	ok	resident_export	resident
80077108	FUN_80077108	404	ok	resident_export	resident
800772a8	FUN_800772a8	12	ok	resident_export	resident
800772b8	FUN_800772b8	108	ok	resident_export	resident
80077328	FUN_80077328	316	ok	resident_export	resident
80077468	FUN_80077468	444	ok	resident_export	resident
80077628	FUN_80077628	144	ok	resident_export	resident
800776b8	FUN_800776b8	48	ok	resident_export	resident
800776e8	FUN_800776e8	92	ok	resident_export	resident
80077748	FUN_80077748	92	ok	resident_export	resident
800777a8	FUN_800777a8	48	ok	resident_export	resident
800777d8	FUN_800777d8	164	ok	resident_export	resident
8007795c	FUN_8007795c	136	ok	resident_export	resident
800779e8	FUN_800779e8	1528	ok	resident_export	resident
80077fe8	FUN_80077fe8	208	ok	resident_export	resident
800781e8	FUN_800781e8	28	ok	resident_export	resident
80078208	FUN_80078208	892	ok	resident_export	resident
80078588	FUN_80078588	460	ok	resident_export	resident
80078758	FUN_80078758	44	ok	resident_export	resident
80078788	FUN_80078788	128	ok	resident_export	resident
80078808	FUN_80078808	96	ok	resident_export	resident
80078868	FUN_80078868	128	ok	resident_export	resident
800788e8	FUN_800788e8	140	ok	resident_export	resident
80078974	FUN_80078974	88	ok	resident_export	resident
800789d8	FUN_800789d8	132	ok	resident_export	resident
80078a68	FUN_80078a68	172	ok	resident_export	resident
80078b18	FUN_80078b18	52	ok	resident_export	resident
80078b58	FUN_80078b58	184	ok	resident_export	resident
80078c18	FUN_80078c18	28	ok	resident_export	resident
80078c38	FUN_80078c38	2332	ok	resident_export	resident
80079554	FUN_80079554	44	ok	resident_export	resident
80079580	FUN_80079580	424	ok	resident_export	resident
80079728	FUN_80079728	1380	ok	resident_export	resident
80079c8c	FUN_80079c8c	640	ok	resident_export	resident
80079f0c	FUN_80079f0c	712	ok	resident_export	resident
8007a1d4	FUN_8007a1d4	1036	ok	resident_export	resident
8007a5e0	FUN_8007a5e0	136	ok	resident_export	resident
8007a668	FUN_8007a668	212	ok	resident_export	resident
8007a73c	FUN_8007a73c	240	ok	resident_export	resident
8007a82c	FUN_8007a82c	76	ok	resident_export	resident
8007a878	FUN_8007a878	480	ok	resident_export	resident
8007aa58	FUN_8007aa58	360	ok	resident_export	resident
8007abcc	FUN_8007abcc	216	ok	resident_export	resident
8007aca8	FUN_8007aca8	260	ok	resident_export	resident
8007adb8	FUN_8007adb8	32	ok	resident_export	resident
8007add8	FUN_8007add8	20	ok	resident_export	resident
8007adf8	FUN_8007adf8	36	ok	resident_export	resident
8007ae28	FUN_8007ae28	48	ok	resident_export	resident
8007ae58	FUN_8007ae58	236	ok	resident_export	resident
8007af44	FUN_8007af44	96	ok	resident_export	resident
8007afa4	FUN_8007afa4	136	ok	resident_export	resident
8007b02c	FUN_8007b02c	496	ok	resident_export	resident
8007b21c	FUN_8007b21c	112	ok	resident_export	resident
8007b28c	FUN_8007b28c	548	ok	resident_export	resident
8007b4b0	FUN_8007b4b0	140	ok	resident_export	resident
8007b53c	FUN_8007b53c	324	ok	resident_export	resident
8007b680	FUN_8007b680	268	ok	resident_export	resident
8007b78c	FUN_8007b78c	628	ok	resident_export	resident
8007ba00	FUN_8007ba00	52	ok	resident_export	resident
8007ba34	FUN_8007ba34	928	ok	resident_export	resident
8007bdd4	FUN_8007bdd4	496	ok	resident_export	resident
8007bfc4	FUN_8007bfc4	148	ok	resident_export	resident
8007c058	FUN_8007c058	16	ok	resident_export	resident
8007c068	FUN_8007c068	164	ok	resident_export	resident
8007c10c	FUN_8007c10c	212	ok	resident_export	resident
8007c1e0	FUN_8007c1e0	44	ok	resident_export	resident
8007c218	FUN_8007c218	160	ok	resident_export	resident
8007c2b8	FUN_8007c2b8	224	ok	resident_export	resident
8007c398	FUN_8007c398	64	ok	resident_export	resident
8007c3d8	FUN_8007c3d8	124	ok	resident_export	resident
8007c454	FUN_8007c454	12	ok	resident_export	resident
8007c460	FUN_8007c460	12	ok	resident_export	resident
8007c46c	FUN_8007c46c	12	ok	resident_export	resident
8007c478	FUN_8007c478	12	ok	resident_export	resident
8007c484	FUN_8007c484	24	ok	resident_export	resident
8007c4ac	FUN_8007c4ac	16	ok	resident_export	resident
8007c4bc	FUN_8007c4bc	12	ok	resident_export	resident
8007c4d8	FUN_8007c4d8	16	ok	resident_export	resident
8007c4f8	FUN_8007c4f8	16	ok	resident_export	resident
8007c508	FUN_8007c508	64	ok	resident_export	resident
8007c548	FUN_8007c548	472	ok	resident_export	resident
8007c720	FUN_8007c720	720	ok	resident_export	resident
8007c9f0	FUN_8007c9f0	136	ok	resident_export	resident
8007ca78	FUN_8007ca78	272	ok	resident_export	resident
8007cb88	FUN_8007cb88	484	ok	resident_export	resident
8007cd6c	FUN_8007cd6c	648	ok	resident_export	resident
8007cff4	FUN_8007cff4	236	ok	resident_export	resident
8007d0e0	FUN_8007d0e0	148	ok	resident_export	resident
8007d174	FUN_8007d174	176	ok	resident_export	resident
8007d224	FUN_8007d224	120	ok	resident_export	resident
8007d29c	FUN_8007d29c	16	ok	resident_export	resident
8007d2ac	FUN_8007d2ac	16	ok	resident_export	resident
8007d2bc	FUN_8007d2bc	72	ok	resident_export	resident
8007d304	FUN_8007d304	72	ok	resident_export	resident
8007d358	FUN_8007d358	32	ok	resident_export	resident
8007d378	FUN_8007d378	304	ok	resident_export	resident
8007d4a8	FUN_8007d4a8	52	ok	resident_export	resident
8007d4dc	FUN_8007d4dc	376	ok	resident_export	resident
8007d654	FUN_8007d654	212	ok	resident_export	resident
8007d728	FUN_8007d728	112	ok	resident_export	resident
8007d7ac	FUN_8007d7ac	32	ok	resident_export	resident
8007d7cc	FUN_8007d7cc	156	ok	resident_export	resident
8007d868	FUN_8007d868	28	ok	resident_export	resident
8007d888	FUN_8007d888	212	ok	resident_export	resident
8007d95c	FUN_8007d95c	32	ok	resident_export	resident
8007d988	FUN_8007d988	736	ok	resident_export	resident
8007dc68	FUN_8007dc68	32	ok	resident_export	resident
8007dc88	FUN_8007dc88	708	ok	resident_export	resident
8007df4c	FUN_8007df4c	164	ok	resident_export	resident
8007dff0	FUN_8007dff0	668	ok	resident_export	resident
8007e28c	FUN_8007e28c	92	ok	resident_export	resident
8007e2e8	FUN_8007e2e8	132	ok	resident_export	resident
8007e36c	FUN_8007e36c	100	ok	resident_export	resident
8007e3d0	FUN_8007e3d0	20	ok	resident_export	resident
8007e3e4	FUN_8007e3e4	732	ok	resident_export	resident
8007e6c0	FUN_8007e6c0	184	ok	resident_export	resident
8007e778	FUN_8007e778	120	ok	resident_export	resident
8007e7f0	FUN_8007e7f0	48	ok	resident_export	resident
8007e820	FUN_8007e820	16	ok	resident_export	resident
8007e830	FUN_8007e830	80	ok	resident_export	resident
8007e888	FUN_8007e888	36	ok	resident_export	resident
8007e8b8	FUN_8007e8b8	36	ok	resident_export	resident
8007e8e8	FUN_8007e8e8	32	ok	resident_export	resident
8007e908	FUN_8007e908	32	ok	resident_export	resident
8007e928	FUN_8007e928	56	ok	resident_export	resident
8007e968	FUN_8007e968	32	ok	resident_export	resident
8007e988	FUN_8007e988	256	ok	resident_export	resident
8007ea88	FUN_8007ea88	32	ok	resident_export	resident
8007eaa8	FUN_8007eaa8	236	ok	resident_export	resident
8007eb98	FUN_8007eb98	260	ok	resident_export	resident
8007eca8	FUN_8007eca8	128	ok	resident_export	resident
8007ed28	FUN_8007ed28	84	ok	resident_export	resident
8007ed88	FUN_8007ed88	104	ok	resident_export	resident
8007edf8	FUN_8007edf8	20	ok	resident_export	resident
8007ee18	FUN_8007ee18	20	ok	resident_export	resident
8007ee38	FUN_8007ee38	36	ok	resident_export	resident
8007ee68	FUN_8007ee68	64	ok	resident_export	resident
8007eea8	FUN_8007eea8	160	ok	resident_export	resident
8007ef48	FUN_8007ef48	700	ok	resident_export	resident
8007f204	FUN_8007f204	796	ok	resident_export	resident
8007f520	FUN_8007f520	964	ok	resident_export	resident
8007f8e8	FUN_8007f8e8	372	ok	resident_export	resident
8007fa5c	FUN_8007fa5c	92	ok	resident_export	resident
8007fab8	FUN_8007fab8	164	ok	resident_export	resident
8007fb5c	FUN_8007fb5c	16	ok	resident_export	resident
8007fb6c	FUN_8007fb6c	96	ok	resident_export	resident
8007fbcc	FUN_8007fbcc	152	ok	resident_export	resident
8007fc64	FUN_8007fc64	104	ok	resident_export	resident
8007fccc	FUN_8007fccc	284	ok	resident_export	resident
8007fde8	FUN_8007fde8	144	ok	resident_export	resident
8007fe78	FUN_8007fe78	152	ok	resident_export	resident
8007ff10	FUN_8007ff10	96	ok	resident_export	resident
8007ff70	FUN_8007ff70	96	ok	resident_export	resident
8007ffd0	FUN_8007ffd0	184	ok	resident_export	resident
80080150	FUN_80080150	172	ok	resident_export	resident
800801fc	FUN_800801fc	92	ok	resident_export	resident
80080258	FUN_80080258	112	ok	resident_export	resident
800802c8	FUN_800802c8	192	ok	resident_export	resident
80080388	FUN_80080388	216	ok	resident_export	resident
80080460	FUN_80080460	52	ok	resident_export	resident
80080494	FUN_80080494	1272	ok	resident_export	resident
8008098c	FUN_8008098c	52	ok	resident_export	resident
800809c0	FUN_800809c0	48	ok	resident_export	resident
800809f0	FUN_800809f0	128	ok	resident_export	resident
80080a70	FUN_80080a70	64	ok	resident_export	resident
80080ab0	FUN_80080ab0	504	ok	resident_export	resident
80080ca8	FUN_80080ca8	624	ok	resident_export	resident
80080f18	FUN_80080f18	32	ok	resident_export	resident
80080f38	FUN_80080f38	152	ok	resident_export	resident
80080fd0	FUN_80080fd0	152	ok	resident_export	resident
80081068	FUN_80081068	28	ok	resident_export	resident
80081084	FUN_80081084	128	ok	resident_export	resident
80081104	FUN_80081104	24	ok	resident_export	resident
8008111c	FUN_8008111c	224	ok	resident_export	resident
800811fc	FUN_800811fc	560	ok	resident_export	resident
8008142c	FUN_8008142c	572	ok	resident_export	resident
80081668	FUN_80081668	640	ok	resident_export	resident
800818e8	FUN_800818e8	20	ok	resident_export	resident
80081904	FUN_80081904	64	ok	resident_export	resident
80081944	FUN_80081944	72	ok	resident_export	resident
8008198c	FUN_8008198c	48	ok	resident_export	resident
800819bc	FUN_800819bc	36	ok	resident_export	resident
800819e0	FUN_800819e0	688	ok	resident_export	resident
80081c90	FUN_80081c90	608	ok	resident_export	resident
80081ef0	FUN_80081ef0	316	ok	resident_export	resident
8008202c	FUN_8008202c	316	ok	resident_export	resident
80082168	FUN_80082168	52	ok	resident_export	resident
8008219c	FUN_8008219c	324	ok	resident_export	resident
800822e0	FUN_800822e0	160	ok	resident_export	resident
80082380	FUN_80082380	236	ok	resident_export	resident
8008246c	FUN_8008246c	236	ok	resident_export	resident
80082558	FUN_80082558	324	ok	resident_export	resident
80082798	FUN_80082798	40	ok	resident_export	resident
800827c0	FUN_800827c0	36	ok	resident_export	resident
800827e8	FUN_800827e8	12	ok	resident_export	resident
8008288c	FUN_8008288c	96	ok	resident_export	resident
800828ec	FUN_800828ec	288	ok	resident_export	resident
80082a18	FUN_80082a18	232	ok	resident_export	resident
80082b08	FUN_80082b08	100	ok	resident_export	resident
80082b78	FUN_80082b78	100	ok	resident_export	resident
80082be8	FUN_80082be8	180	ok	resident_export	resident
80082ce8	FUN_80082ce8	60	ok	resident_export	resident
80082d28	FUN_80082d28	24	ok	resident_export	resident
80082d48	FUN_80082d48	60	ok	resident_export	resident
80082d88	FUN_80082d88	24	ok	resident_export	resident
80082da8	FUN_80082da8	40	ok	resident_export	resident
80082e48	FUN_80082e48	20	ok	resident_export	resident
80082ec8	FUN_80082ec8	20	ok	resident_export	resident
80082ee8	FUN_80082ee8	20	ok	resident_export	resident
80082f08	FUN_80082f08	20	ok	resident_export	resident
80082f28	FUN_80082f28	20	ok	resident_export	resident
80082f48	FUN_80082f48	148	ok	resident_export	resident
80082ff8	FUN_80082ff8	100	ok	resident_export	resident
8008305c	FUN_8008305c	280	ok	resident_export	resident
80083178	FUN_80083178	2120	ok	resident_export	resident
800839c8	FUN_800839c8	64	ok	resident_export	resident
80083a08	FUN_80083a08	708	ok	resident_export	resident
80083ccc	FUN_80083ccc	616	ok	resident_export	resident
80083f38	FUN_80083f38	216	ok	resident_export	resident
80084018	FUN_80084018	152	ok	resident_export	resident
800840b8	FUN_800840b8	264	ok	resident_export	resident
800841c8	FUN_800841c8	216	ok	resident_export	resident
800842a8	FUN_800842a8	452	ok	resident_export	resident
80084478	FUN_80084478	1272	ok	resident_export	resident
80084978	FUN_80084978	380	ok	resident_export	resident
80084af8	FUN_80084af8	600	ok	resident_export	resident
80084d58	FUN_80084d58	116	ok	resident_export	resident
80084dcc	FUN_80084dcc	284	ok	resident_export	resident
80084ee8	FUN_80084ee8	104	ok	resident_export	resident
80084f50	FUN_80084f50	544	ok	resident_export	resident
800852a8	FUN_800852a8	16	ok	resident_export	resident
800852b8	FUN_800852b8	264	ok	resident_export	resident
800853c8	FUN_800853c8	120	ok	resident_export	resident
80085448	FUN_80085448	56	ok	resident_export	resident
80085488	FUN_80085488	164	ok	resident_export	resident
80085538	FUN_80085538	20	ok	resident_export	resident
80085558	FUN_80085558	44	ok	resident_export	resident
80085588	FUN_80085588	148	ok	resident_export	resident
80085628	FUN_80085628	152	ok	resident_export	resident
800856c8	FUN_800856c8	116	ok	resident_export	resident
80085748	FUN_80085748	32	ok	resident_export	resident
80085768	FUN_80085768	1208	ok	resident_export	resident
80085c20	FUN_80085c20	100	ok	resident_export	resident
80085c84	FUN_80085c84	76	ok	resident_export	resident
80085cd8	FUN_80085cd8	40	ok	resident_export	resident
80085d08	FUN_80085d08	36	ok	resident_export	resident
80085d38	FUN_80085d38	88	ok	resident_export	resident
80085d98	FUN_80085d98	180	ok	resident_export	resident
80085e58	FUN_80085e58	180	ok	resident_export	resident
80085f18	FUN_80085f18	288	ok	resident_export	resident
80086038	FUN_80086038	76	ok	resident_export	resident
80086088	FUN_80086088	228	ok	resident_export	resident
80086178	FUN_80086178	200	ok	resident_export	resident
80086248	FUN_80086248	12	ok	resident_export	resident
80086258	FUN_80086258	712	ok	resident_export	resident
80086528	FUN_80086528	128	ok	resident_export	resident
800865a8	FUN_800865a8	128	ok	resident_export	resident
80086628	FUN_80086628	60	ok	resident_export	resident
80086664	FUN_80086664	144	ok	resident_export	resident
800866f8	FUN_800866f8	160	ok	resident_export	resident
80086798	FUN_80086798	260	ok	resident_export	resident
800868a8	FUN_800868a8	196	ok	resident_export	resident
80086978	FUN_80086978	284	ok	resident_export	resident
80086a98	FUN_80086a98	160	ok	resident_export	resident
80086b38	FUN_80086b38	312	ok	resident_export	resident
80086c78	FUN_80086c78	208	ok	resident_export	resident
80086d50	FUN_80086d50	128	ok	resident_export	resident
80086dd8	FUN_80086dd8	124	ok	resident_export	resident
80086ff8	FUN_80086ff8	352	ok	resident_export	resident
80087158	FUN_80087158	164	ok	resident_export	resident
800871fc	FUN_800871fc	164	ok	resident_export	resident
800872f8	FUN_800872f8	268	ok	resident_export	resident
80087408	FUN_80087408	268	ok	resident_export	resident
80087518	FUN_80087518	80	ok	resident_export	resident
800875c8	FUN_800875c8	36	ok	resident_export	resident
800875f8	FUN_800875f8	312	ok	resident_export	resident
80087738	FUN_80087738	48	ok	resident_export	resident
80087768	FUN_80087768	48	ok	resident_export	resident
80087798	FUN_80087798	48	ok	resident_export	resident
800877c8	FUN_800877c8	32	ok	resident_export	resident
800877e8	FUN_800877e8	12	ok	resident_export	resident
800877f8	FUN_800877f8	32	ok	resident_export	resident
80087818	FUN_80087818	32	ok	resident_export	resident
80087838	FUN_80087838	24	ok	resident_export	resident
80087858	FUN_80087858	12	ok	resident_export	resident
800878f8	FUN_800878f8	40	ok	resident_export	resident
80087928	FUN_80087928	36	ok	resident_export	resident
80087958	FUN_80087958	120	ok	resident_export	resident
800879d8	FUN_800879d8	88	ok	resident_export	resident
80087a38	FUN_80087a38	124	ok	resident_export	resident
80087ab8	FUN_80087ab8	136	ok	resident_export	resident
80087b48	FUN_80087b48	176	ok	resident_export	resident
80087bf8	FUN_80087bf8	76	ok	resident_export	resident
80087c48	FUN_80087c48	100	ok	resident_export	resident
80087cb8	FUN_80087cb8	652	ok	resident_export	resident
80088948	FUN_80088948	648	ok	resident_export	resident
80088bd8	FUN_80088bd8	508	ok	resident_export	resident
80088dd8	FUN_80088dd8	528	ok	resident_export	resident
80088fe8	FUN_80088fe8	508	ok	resident_export	resident
800891e8	FUN_800891e8	512	ok	resident_export	resident
800893e8	FUN_800893e8	24	ok	resident_export	resident
80089410	FUN_80089410	1160	ok	resident_export	resident
80089898	FUN_80089898	140	ok	resident_export	resident
80089928	FUN_80089928	372	ok	resident_export	resident
80089aa8	FUN_80089aa8	172	ok	resident_export	resident
80089b88	FUN_80089b88	12	ok	resident_export	resident
80089b98	FUN_80089b98	12	ok	resident_export	resident
80089ba8	FUN_80089ba8	32	ok	resident_export	resident
80089bf8	FUN_80089bf8	32	ok	resident_export	resident
80089c48	FUN_80089c48	48	ok	resident_export	resident
80089c78	FUN_80089c78	52	ok	resident_export	resident
80089cb8	FUN_80089cb8	168	ok	resident_export	resident
80089d60	FUN_80089d60	60	ok	resident_export	resident
80089dc8	FUN_80089dc8	132	ok	resident_export	resident
80089e58	FUN_80089e58	168	ok	resident_export	resident
80089f08	FUN_80089f08	440	ok	resident_export	resident
8008a0c0	FUN_8008a0c0	16	ok	resident_export	resident
8008a0d8	FUN_8008a0d8	300	ok	resident_export	resident
8008a208	FUN_8008a208	404	ok	resident_export	resident
8008a3a8	FUN_8008a3a8	128	ok	resident_export	resident
8008a428	FUN_8008a428	696	ok	resident_export	resident
8008a6e8	FUN_8008a6e8	712	ok	resident_export	resident
8008a9b8	FUN_8008a9b8	788	ok	resident_export	resident
8008acd8	FUN_8008acd8	976	ok	resident_export	resident
8008b0a8	FUN_8008b0a8	236	ok	resident_export	resident
8008b194	FUN_8008b194	200	ok	resident_export	resident
8008b25c	FUN_8008b25c	28	ok	resident_export	resident
8008b278	FUN_8008b278	64	ok	resident_export	resident
8008b2b8	FUN_8008b2b8	12	ok	resident_export	resident
8008b2c8	FUN_8008b2c8	12	ok	resident_export	resident
8008b2d8	FUN_8008b2d8	12	ok	resident_export	resident
8008b2e8	FUN_8008b2e8	12	ok	resident_export	resident
8008b2f8	FUN_8008b2f8	12	ok	resident_export	resident
8008b308	FUN_8008b308	12	ok	resident_export	resident
8008b318	FUN_8008b318	12	ok	resident_export	resident
8008b328	FUN_8008b328	52	ok	resident_export	resident
8008b368	FUN_8008b368	144	ok	resident_export	resident
8008b3f8	FUN_8008b3f8	72	ok	resident_export	resident
8008b440	FUN_8008b440	40	ok	resident_export	resident
8008b468	FUN_8008b468	12	ok	resident_export	resident
8008b478	FUN_8008b478	12	ok	resident_export	resident
8008b488	FUN_8008b488	12	ok	resident_export	resident
8008b498	FUN_8008b498	68	ok	resident_export	resident
8008b574	FUN_8008b574	148	ok	resident_export	resident
8008b608	FUN_8008b608	112	ok	resident_export	resident
8008b678	FUN_8008b678	52	ok	resident_export	resident
8008b6b8	FUN_8008b6b8	112	ok	resident_export	resident
8008b738	FUN_8008b738	48	ok	resident_export	resident
8008b768	FUN_8008b768	32	ok	resident_export	resident
8008b788	FUN_8008b788	40	ok	resident_export	resident
8008b7b0	FUN_8008b7b0	40	ok	resident_export	resident
8008b7e4	FUN_8008b7e4	112	ok	resident_export	resident
8008b854	FUN_8008b854	64	ok	resident_export	resident
8008b894	FUN_8008b894	104	ok	resident_export	resident
8008b8fc	FUN_8008b8fc	796	ok	resident_export	resident
8008bc18	FUN_8008bc18	104	ok	resident_export	resident
8008bc80	FUN_8008bc80	680	ok	resident_export	resident
8008bf28	FUN_8008bf28	392	ok	resident_export	resident
8008c0b0	FUN_8008c0b0	68	ok	resident_export	resident
8008c0f4	FUN_8008c0f4	184	ok	resident_export	resident
8008c1ac	FUN_8008c1ac	432	ok	resident_export	resident
8008c35c	FUN_8008c35c	184	ok	resident_export	resident
8008c414	FUN_8008c414	428	ok	resident_export	resident
8008c5c0	FUN_8008c5c0	280	ok	resident_export	resident
8008c6d8	FUN_8008c6d8	264	ok	resident_export	resident
8008c7e0	FUN_8008c7e0	280	ok	resident_export	resident
8008c8f8	FUN_8008c8f8	264	ok	resident_export	resident
8008ca00	FUN_8008ca00	604	ok	resident_export	resident
8008cc5c	FUN_8008cc5c	20	ok	resident_export	resident
8008cc70	FUN_8008cc70	284	ok	resident_export	resident
8008cd8c	FUN_8008cd8c	252	ok	resident_export	resident
8008ce88	FUN_8008ce88	116	ok	resident_export	resident
8008cefc	FUN_8008cefc	84	ok	resident_export	resident
8008cf50	FUN_8008cf50	172	ok	resident_export	resident
8008cffc	FUN_8008cffc	92	ok	resident_export	resident
8008d058	FUN_8008d058	16	ok	resident_export	resident
8008d068	FUN_8008d068	124	ok	resident_export	resident
8008d0e4	FUN_8008d0e4	108	ok	resident_export	resident
8008d150	FUN_8008d150	16	ok	resident_export	resident
8008d208	FUN_8008d208	48	ok	resident_export	resident
8008d238	FUN_8008d238	476	ok	resident_export	resident
8008d414	FUN_8008d414	32	ok	resident_export	resident
8008d434	FUN_8008d434	180	ok	resident_export	resident
8008d4e8	FUN_8008d4e8	264	ok	resident_export	resident
8008d5f0	FUN_8008d5f0	216	ok	resident_export	resident
8008d6c8	FUN_8008d6c8	216	ok	resident_export	resident
8008d7a0	FUN_8008d7a0	60	ok	resident_export	resident
8008d7dc	FUN_8008d7dc	60	ok	resident_export	resident
8008d818	FUN_8008d818	976	ok	resident_export	resident
8008dbe8	FUN_8008dbe8	1716	ok	resident_export	resident
8008e2a8	FUN_8008e2a8	128	ok	resident_export	resident
8008e408	FUN_8008e408	44	ok	resident_export	resident
8008e434	FUN_8008e434	136	ok	resident_export	resident
8008e5e8	FUN_8008e5e8	424	ok	resident_export	resident
8008e790	FUN_8008e790	80	ok	resident_export	resident
8008e7e0	FUN_8008e7e0	556	ok	resident_export	resident
8008ea18	FUN_8008ea18	112	ok	resident_export	resident
8008ea88	FUN_8008ea88	64	ok	resident_export	resident
8008eac8	FUN_8008eac8	84	ok	resident_export	resident
8008eb28	FUN_8008eb28	324	ok	resident_export	resident
8008ec6c	FUN_8008ec6c	212	ok	resident_export	resident
8008ed40	FUN_8008ed40	52	ok	resident_export	resident
8008ed74	FUN_8008ed74	208	ok	resident_export	resident
8008ee44	FUN_8008ee44	520	ok	resident_export	resident
8008f04c	FUN_8008f04c	348	ok	resident_export	resident
8008f29c	FUN_8008f29c	120	ok	resident_export	resident
8008f328	FUN_8008f328	64	ok	resident_export	resident
8008f368	FUN_8008f368	368	ok	resident_export	resident
8008f4d8	FUN_8008f4d8	48	ok	resident_export	resident
8008f508	FUN_8008f508	52	ok	resident_export	resident
8008f548	FUN_8008f548	48	ok	resident_export	resident
8008f578	FUN_8008f578	336	ok	resident_export	resident
8008f6c8	FUN_8008f6c8	60	ok	resident_export	resident
8008f708	FUN_8008f708	48	ok	resident_export	resident
8008f738	FUN_8008f738	12	ok	resident_export	resident
8008f748	FUN_8008f748	164	ok	resident_export	resident
8008f7f8	FUN_8008f7f8	100	ok	resident_export	resident
8008f868	FUN_8008f868	68	ok	resident_export	resident
8008f948	FUN_8008f948	52	ok	resident_export	resident
8008f988	FUN_8008f988	128	ok	resident_export	resident
8008fa08	FUN_8008fa08	112	ok	resident_export	resident
8008fa78	FUN_8008fa78	60	ok	resident_export	resident
8008fab8	FUN_8008fab8	1684	ok	resident_export	resident
